Country,Date,Confirmed,Recovered,Deaths,Classification,Total_Population,Population Density_in_km2,Healthcare_System_Rank,Coastal,Median_age
Angola,2/15/2020,0,0,0,Underdeveloped,32866272,26,181,Y,16.7
Angola,1/27/2020,0,0,0,Underdeveloped,32866272,26,181,Y,16.7
Angola,2/19/2020,0,0,0,Underdeveloped,32866272,26,181,Y,16.7
Angola,3/20/2020,1,0,0,Underdeveloped,32866272,26,181,Y,16.7
Angola,2/14/2020,0,0,0,Underdeveloped,32866272,26,181,Y,16.7
Angola,2/18/2020,0,0,0,Underdeveloped,32866272,26,181,Y,16.7
Angola,2/2/2020,0,0,0,Underdeveloped,32866272,26,181,Y,16.7
Angola,1/23/2020,0,0,0,Underdeveloped,32866272,26,181,Y,16.7
Angola,1/31/2020,0,0,0,Underdeveloped,32866272,26,181,Y,16.7
Angola,2/13/2020,0,0,0,Underdeveloped,32866272,26,181,Y,16.7
Angola,1/30/2020,0,0,0,Underdeveloped,32866272,26,181,Y,16.7
Angola,4/7/2020,17,2,2,Underdeveloped,32866272,26,181,Y,16.7
Angola,4/6/2020,16,2,2,Underdeveloped,32866272,26,181,Y,16.7
Angola,2/1/2020,0,0,0,Underdeveloped,32866272,26,181,Y,16.7
Angola,2/20/2020,0,0,0,Underdeveloped,32866272,26,181,Y,16.7
Angola,4/3/2020,8,1,2,Underdeveloped,32866272,26,181,Y,16.7
Angola,2/29/2020,0,0,0,Underdeveloped,32866272,26,181,Y,16.7
Angola,3/26/2020,4,0,0,Underdeveloped,32866272,26,181,Y,16.7
Antigua and Barbuda,2/25/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/4/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/1/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/7/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/27/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/16/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/16/2020,1,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/28/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/20/2020,1,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/19/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/26/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/2/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/15/2020,1,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/13/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/11/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,1/29/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/9/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/15/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,1/30/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,1/28/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,4/1/2020,7,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/19/2020,1,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,4/3/2020,15,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/25/2020,3,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/26/2020,7,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/10/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/14/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,1/23/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/17/2020,1,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,4/4/2020,15,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,1/24/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/18/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/31/2020,7,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/10/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,4/2/2020,9,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/8/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/14/2020,1,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,4/7/2020,19,0,1,Developing,97929,222,86,Y,34
Antigua and Barbuda,1/27/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/2/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/5/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,1/22/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,4/6/2020,15,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,1/26/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/1/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/21/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/29/2020,7,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/17/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/29/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/4/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/11/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/22/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/3/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/6/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/20/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/21/2020,1,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,4/5/2020,15,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/5/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/13/2020,1,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/24/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/8/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/22/2020,1,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/28/2020,7,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/6/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/23/2020,3,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/27/2020,7,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,1/25/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/18/2020,1,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/9/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/7/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/24/2020,3,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/30/2020,7,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,1/31/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/12/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/3/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,3/12/2020,0,0,0,Developing,97929,222,86,Y,34
Antigua and Barbuda,2/23/2020,0,0,0,Developing,97929,222,86,Y,34
Argentina,3/10/2020,17,0,1,Developing,45195774,16,75,Y,30.5
Argentina,3/14/2020,34,1,2,Developing,45195774,16,75,Y,30.5
Argentina,1/25/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,3/30/2020,820,228,23,Developing,45195774,16,75,Y,30.5
Argentina,3/7/2020,8,0,0,Developing,45195774,16,75,Y,30.5
Argentina,2/5/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,3/21/2020,158,3,4,Developing,45195774,16,75,Y,30.5
Argentina,3/15/2020,45,1,2,Developing,45195774,16,75,Y,30.5
Argentina,3/20/2020,128,3,3,Developing,45195774,16,75,Y,30.5
Argentina,3/8/2020,12,0,1,Developing,45195774,16,75,Y,30.5
Argentina,3/11/2020,19,0,1,Developing,45195774,16,75,Y,30.5
Argentina,4/7/2020,1628,338,56,Developing,45195774,16,75,Y,30.5
Argentina,4/5/2020,1451,280,44,Developing,45195774,16,75,Y,30.5
Argentina,3/31/2020,1054,240,27,Developing,45195774,16,75,Y,30.5
Argentina,2/19/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,4/1/2020,1054,248,28,Developing,45195774,16,75,Y,30.5
Argentina,2/21/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,1/22/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,3/2/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,3/5/2020,1,0,0,Developing,45195774,16,75,Y,30.5
Argentina,2/23/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,4/4/2020,1451,279,43,Developing,45195774,16,75,Y,30.5
Argentina,1/23/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,1/29/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,3/3/2020,1,0,0,Developing,45195774,16,75,Y,30.5
Argentina,3/16/2020,56,1,2,Developing,45195774,16,75,Y,30.5
Argentina,2/4/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,1/24/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,2/12/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,2/14/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,2/24/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,2/9/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,3/19/2020,97,3,3,Developing,45195774,16,75,Y,30.5
Argentina,3/12/2020,19,0,1,Developing,45195774,16,75,Y,30.5
Argentina,3/18/2020,79,3,2,Developing,45195774,16,75,Y,30.5
Argentina,4/3/2020,1265,266,39,Developing,45195774,16,75,Y,30.5
Argentina,2/20/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,2/25/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,4/6/2020,1554,325,48,Developing,45195774,16,75,Y,30.5
Argentina,3/6/2020,2,0,0,Developing,45195774,16,75,Y,30.5
Argentina,3/27/2020,589,72,13,Developing,45195774,16,75,Y,30.5
Argentina,3/29/2020,745,72,19,Developing,45195774,16,75,Y,30.5
Argentina,2/1/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,2/17/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,3/4/2020,1,0,0,Developing,45195774,16,75,Y,30.5
Argentina,3/9/2020,12,0,1,Developing,45195774,16,75,Y,30.5
Argentina,2/7/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,3/24/2020,387,52,6,Developing,45195774,16,75,Y,30.5
Argentina,3/28/2020,690,72,18,Developing,45195774,16,75,Y,30.5
Argentina,1/27/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,3/25/2020,387,52,8,Developing,45195774,16,75,Y,30.5
Argentina,2/2/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,2/8/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,3/22/2020,266,3,4,Developing,45195774,16,75,Y,30.5
Argentina,2/22/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,2/18/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,3/23/2020,301,3,4,Developing,45195774,16,75,Y,30.5
Argentina,2/10/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,2/11/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,1/28/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,2/15/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,2/3/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,1/31/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,3/1/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,2/28/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,2/13/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,3/26/2020,502,63,9,Developing,45195774,16,75,Y,30.5
Argentina,3/17/2020,68,3,2,Developing,45195774,16,75,Y,30.5
Argentina,2/29/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,4/2/2020,1133,256,36,Developing,45195774,16,75,Y,30.5
Argentina,2/27/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,1/26/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,1/30/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,2/26/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,2/16/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Argentina,3/13/2020,31,0,2,Developing,45195774,16,75,Y,30.5
Argentina,2/6/2020,0,0,0,Developing,45195774,16,75,Y,30.5
Armenia,2/25/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/16/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/15/2020,26,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/10/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,4/5/2020,822,57,7,Developing,2963243,100,104,N,33.9
Armenia,3/3/2020,1,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/23/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/9/2020,1,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/18/2020,84,1,0,Developing,2963243,100,104,N,33.9
Armenia,2/27/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/28/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/20/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,4/3/2020,736,43,7,Developing,2963243,100,104,N,33.9
Armenia,1/25/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,1/28/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/4/2020,1,0,0,Developing,2963243,100,104,N,33.9
Armenia,1/26/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/5/2020,1,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/14/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,1/24/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/29/2020,424,30,3,Developing,2963243,100,104,N,33.9
Armenia,3/21/2020,160,1,0,Developing,2963243,100,104,N,33.9
Armenia,1/27/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/24/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/22/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,1/29/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/2/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/26/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/4/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/17/2020,78,1,0,Developing,2963243,100,104,N,33.9
Armenia,1/30/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/11/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/9/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/15/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/31/2020,532,30,3,Developing,2963243,100,104,N,33.9
Armenia,2/3/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,1/23/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/16/2020,52,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/20/2020,136,1,0,Developing,2963243,100,104,N,33.9
Armenia,3/30/2020,482,30,3,Developing,2963243,100,104,N,33.9
Armenia,3/14/2020,18,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/11/2020,1,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/13/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/17/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/6/2020,1,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/23/2020,235,2,0,Developing,2963243,100,104,N,33.9
Armenia,3/25/2020,265,16,0,Developing,2963243,100,104,N,33.9
Armenia,2/6/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,1/31/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/22/2020,194,2,0,Developing,2963243,100,104,N,33.9
Armenia,2/21/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,1/22/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/5/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/19/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/8/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,4/7/2020,853,87,8,Developing,2963243,100,104,N,33.9
Armenia,4/1/2020,571,31,4,Developing,2963243,100,104,N,33.9
Armenia,2/29/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/12/2020,4,0,0,Developing,2963243,100,104,N,33.9
Armenia,4/4/2020,770,43,7,Developing,2963243,100,104,N,33.9
Armenia,3/10/2020,1,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/8/2020,1,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/7/2020,1,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/2/2020,1,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/13/2020,8,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/24/2020,249,14,0,Developing,2963243,100,104,N,33.9
Armenia,4/2/2020,663,33,7,Developing,2963243,100,104,N,33.9
Armenia,3/26/2020,290,18,1,Developing,2963243,100,104,N,33.9
Armenia,2/7/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/18/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/28/2020,407,30,1,Developing,2963243,100,104,N,33.9
Armenia,2/12/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,2/1/2020,0,0,0,Developing,2963243,100,104,N,33.9
Armenia,3/27/2020,329,28,1,Developing,2963243,100,104,N,33.9
Armenia,3/19/2020,115,1,0,Developing,2963243,100,104,N,33.9
Armenia,4/6/2020,833,62,8,Developing,2963243,100,104,N,33.9
Armenia,3/1/2020,1,0,0,Developing,2963243,100,104,N,33.9
Australia,3/13/2020,200,23,3,Developed,25499884,3,32,Y,37.9
Australia,4/3/2020,5330,649,28,Developed,25499884,3,32,Y,37.9
Australia,3/14/2020,250,23,3,Developed,25499884,3,32,Y,37.9
Australia,3/27/2020,3143,194,13,Developed,25499884,3,32,Y,37.9
Australia,2/12/2020,15,2,0,Developed,25499884,3,32,Y,37.9
Australia,3/2/2020,30,11,1,Developed,25499884,3,32,Y,37.9
Australia,2/27/2020,15,11,0,Developed,25499884,3,32,Y,37.9
Australia,4/4/2020,5550,701,30,Developed,25499884,3,32,Y,37.9
Australia,3/12/2020,128,21,3,Developed,25499884,3,32,Y,37.9
Australia,2/15/2020,15,8,0,Developed,25499884,3,32,Y,37.9
Australia,2/21/2020,15,11,0,Developed,25499884,3,32,Y,37.9
Australia,3/23/2020,1682,88,7,Developed,25499884,3,32,Y,37.9
Australia,3/19/2020,681,26,6,Developed,25499884,3,32,Y,37.9
Australia,3/4/2020,52,11,2,Developed,25499884,3,32,Y,37.9
Australia,3/9/2020,91,21,3,Developed,25499884,3,32,Y,37.9
Australia,2/6/2020,14,2,0,Developed,25499884,3,32,Y,37.9
Australia,2/17/2020,15,10,0,Developed,25499884,3,32,Y,37.9
Australia,3/24/2020,2044,115,8,Developed,25499884,3,32,Y,37.9
Australia,3/28/2020,3640,244,14,Developed,25499884,3,32,Y,37.9
Australia,2/18/2020,15,10,0,Developed,25499884,3,32,Y,37.9
Australia,3/26/2020,2810,172,13,Developed,25499884,3,32,Y,37.9
Australia,3/16/2020,377,23,3,Developed,25499884,3,32,Y,37.9
Australia,1/24/2020,0,0,0,Developed,25499884,3,32,Y,37.9
Australia,4/7/2020,5895,1080,45,Developed,25499884,3,32,Y,37.9
Australia,2/11/2020,15,2,0,Developed,25499884,3,32,Y,37.9
Australia,1/28/2020,5,0,0,Developed,25499884,3,32,Y,37.9
Australia,2/24/2020,15,11,0,Developed,25499884,3,32,Y,37.9
Australia,4/6/2020,5797,1080,40,Developed,25499884,3,32,Y,37.9
Australia,2/25/2020,15,11,0,Developed,25499884,3,32,Y,37.9
Australia,3/7/2020,63,21,2,Developed,25499884,3,32,Y,37.9
Australia,1/27/2020,5,0,0,Developed,25499884,3,32,Y,37.9
Australia,2/20/2020,15,10,0,Developed,25499884,3,32,Y,37.9
Australia,1/31/2020,9,2,0,Developed,25499884,3,32,Y,37.9
Australia,4/5/2020,5687,757,35,Developed,25499884,3,32,Y,37.9
Australia,3/6/2020,60,21,2,Developed,25499884,3,32,Y,37.9
Australia,1/30/2020,9,2,0,Developed,25499884,3,32,Y,37.9
Australia,3/20/2020,791,26,7,Developed,25499884,3,32,Y,37.9
Australia,2/14/2020,15,8,0,Developed,25499884,3,32,Y,37.9
Australia,2/29/2020,25,11,0,Developed,25499884,3,32,Y,37.9
Australia,1/22/2020,0,0,0,Developed,25499884,3,32,Y,37.9
Australia,3/17/2020,452,23,5,Developed,25499884,3,32,Y,37.9
Australia,2/19/2020,15,10,0,Developed,25499884,3,32,Y,37.9
Australia,2/8/2020,15,2,0,Developed,25499884,3,32,Y,37.9
Australia,3/15/2020,297,23,3,Developed,25499884,3,32,Y,37.9
Australia,4/2/2020,5116,520,24,Developed,25499884,3,32,Y,37.9
Australia,3/25/2020,2364,119,8,Developed,25499884,3,32,Y,37.9
Australia,3/22/2020,1549,88,7,Developed,25499884,3,32,Y,37.9
Australia,2/1/2020,12,2,0,Developed,25499884,3,32,Y,37.9
Australia,3/31/2020,4559,358,18,Developed,25499884,3,32,Y,37.9
Australia,3/11/2020,128,21,3,Developed,25499884,3,32,Y,37.9
Australia,2/5/2020,13,2,0,Developed,25499884,3,32,Y,37.9
Australia,2/2/2020,12,2,0,Developed,25499884,3,32,Y,37.9
Australia,2/23/2020,15,11,0,Developed,25499884,3,32,Y,37.9
Australia,2/3/2020,12,2,0,Developed,25499884,3,32,Y,37.9
Australia,2/28/2020,15,11,0,Developed,25499884,3,32,Y,37.9
Australia,1/26/2020,4,0,0,Developed,25499884,3,32,Y,37.9
Australia,2/9/2020,15,2,0,Developed,25499884,3,32,Y,37.9
Australia,3/30/2020,4361,257,17,Developed,25499884,3,32,Y,37.9
Australia,2/16/2020,15,8,0,Developed,25499884,3,32,Y,37.9
Australia,3/18/2020,568,23,6,Developed,25499884,3,32,Y,37.9
Australia,1/25/2020,0,0,0,Developed,25499884,3,32,Y,37.9
Australia,3/8/2020,76,21,3,Developed,25499884,3,32,Y,37.9
Australia,2/7/2020,15,2,0,Developed,25499884,3,32,Y,37.9
Australia,3/10/2020,107,21,3,Developed,25499884,3,32,Y,37.9
Australia,2/10/2020,15,2,0,Developed,25499884,3,32,Y,37.9
Australia,2/26/2020,15,11,0,Developed,25499884,3,32,Y,37.9
Australia,3/5/2020,55,21,2,Developed,25499884,3,32,Y,37.9
Australia,3/1/2020,27,11,1,Developed,25499884,3,32,Y,37.9
Australia,4/1/2020,4862,422,20,Developed,25499884,3,32,Y,37.9
Australia,2/4/2020,13,2,0,Developed,25499884,3,32,Y,37.9
Australia,3/21/2020,1071,26,7,Developed,25499884,3,32,Y,37.9
Australia,2/13/2020,15,8,0,Developed,25499884,3,32,Y,37.9
Australia,2/22/2020,15,11,0,Developed,25499884,3,32,Y,37.9
Australia,3/3/2020,39,11,1,Developed,25499884,3,32,Y,37.9
Australia,1/29/2020,6,0,0,Developed,25499884,3,32,Y,37.9
Australia,3/29/2020,3984,244,16,Developed,25499884,3,32,Y,37.9
Australia,1/23/2020,0,0,0,Developed,25499884,3,32,Y,37.9
Austria,3/14/2020,655,6,1,Developed,9006398,107,9,N,43.2
Austria,2/4/2020,0,0,0,Developed,9006398,107,9,N,43.2
Austria,3/8/2020,104,0,0,Developed,9006398,107,9,N,43.2
Austria,2/21/2020,0,0,0,Developed,9006398,107,9,N,43.2
Austria,3/26/2020,6909,112,49,Developed,9006398,107,9,N,43.2
Austria,3/2/2020,18,0,0,Developed,9006398,107,9,N,43.2
Austria,3/30/2020,9618,636,108,Developed,9006398,107,9,N,43.2
Austria,2/26/2020,2,0,0,Developed,9006398,107,9,N,43.2
Austria,3/18/2020,1646,9,4,Developed,9006398,107,9,N,43.2
Austria,1/25/2020,0,0,0,Developed,9006398,107,9,N,43.2
Austria,4/5/2020,12051,2998,204,Developed,9006398,107,9,N,43.2
Austria,2/22/2020,0,0,0,Developed,9006398,107,9,N,43.2
Austria,3/9/2020,131,2,0,Developed,9006398,107,9,N,43.2
Austria,3/12/2020,302,4,1,Developed,9006398,107,9,N,43.2
Austria,2/16/2020,0,0,0,Developed,9006398,107,9,N,43.2
Austria,3/23/2020,4474,9,21,Developed,9006398,107,9,N,43.2
Austria,3/5/2020,41,0,0,Developed,9006398,107,9,N,43.2
Austria,3/17/2020,1332,1,3,Developed,9006398,107,9,N,43.2
Austria,3/11/2020,246,4,0,Developed,9006398,107,9,N,43.2
Austria,3/15/2020,860,6,1,Developed,9006398,107,9,N,43.2
Austria,3/3/2020,21,0,0,Developed,9006398,107,9,N,43.2
Austria,2/6/2020,0,0,0,Developed,9006398,107,9,N,43.2
Austria,2/12/2020,0,0,0,Developed,9006398,107,9,N,43.2
Austria,1/27/2020,0,0,0,Developed,9006398,107,9,N,43.2
Austria,1/31/2020,0,0,0,Developed,9006398,107,9,N,43.2
Austria,4/3/2020,11524,2022,168,Developed,9006398,107,9,N,43.2
Austria,3/19/2020,2013,9,6,Developed,9006398,107,9,N,43.2
Austria,1/28/2020,0,0,0,Developed,9006398,107,9,N,43.2
Austria,3/20/2020,2388,9,6,Developed,9006398,107,9,N,43.2
Austria,2/25/2020,2,0,0,Developed,9006398,107,9,N,43.2
Austria,2/18/2020,0,0,0,Developed,9006398,107,9,N,43.2
Austria,2/14/2020,0,0,0,Developed,9006398,107,9,N,43.2
Austria,3/29/2020,8788,479,86,Developed,9006398,107,9,N,43.2
Austria,3/4/2020,29,0,0,Developed,9006398,107,9,N,43.2
Austria,2/19/2020,0,0,0,Developed,9006398,107,9,N,43.2
Austria,3/21/2020,2814,9,8,Developed,9006398,107,9,N,43.2
Austria,3/31/2020,10180,1095,128,Developed,9006398,107,9,N,43.2
Austria,4/2/2020,11129,1749,158,Developed,9006398,107,9,N,43.2
Austria,2/11/2020,0,0,0,Developed,9006398,107,9,N,43.2
Austria,4/7/2020,12639,4046,243,Developed,9006398,107,9,N,43.2
Austria,4/1/2020,10711,1436,146,Developed,9006398,107,9,N,43.2
Austria,2/3/2020,0,0,0,Developed,9006398,107,9,N,43.2
Austria,2/27/2020,3,0,0,Developed,9006398,107,9,N,43.2
Austria,2/29/2020,9,0,0,Developed,9006398,107,9,N,43.2
Austria,2/2/2020,0,0,0,Developed,9006398,107,9,N,43.2
Austria,2/13/2020,0,0,0,Developed,9006398,107,9,N,43.2
Austria,1/24/2020,0,0,0,Developed,9006398,107,9,N,43.2
